dt,Daily PL,WinningDays,LosingDays,Total BP,NetBetaDelta,DoDNetBeta,BetaIncreaseDays,BetaDecreaseDays,NetDelta,GrossDelta,SPX return,SPXUpDays,SPXDownDays,VIX return,VIXUpDays,VIXDownDays,VIX Last_PX,SPX Last_PX,FirmBeta,DoD FirmBeta,BAS TLT US Equity,BAS TLT DoD,BAS TLT Up Streak,BAS TLT Down Streak,BAS IEF US Equity,BAS IEF DoD,BAS IEF Up Streak,BAS IEF Down Streak,BAS SPX Index,BAS SPX DoD,BAS SPX Up Streak,BAS SPX Down Streak,VIX PC VOL RATIO,VIX PC VOL RATIO DoD,VIX PC VOL RATIO Up Streak,VIX PC VOL RATIO Down Streak,VIX PUT OI,VIX PUT VOL,VIX PUT VOL/OI,VIX CALL OI,VIX CALL VOL,VIX CALL VOL/OI,VIX LAST ON 5dMAVG m1,VIX LAST ON 10dMAVG m1,SPX LAST ON 5dMAVG m1,SPX LAST ON 10dMAVG m1,SPX OtO Returns,VIX OtO Returns,SPX OtC Returns,VIX OtC Returns,SPX INDX_ADV_NUM,SPX INDX_DECL_NUM,SPX MOV_AVG_30D,SPX MOV_AVG_200D,SPX MOV_AVG_5D,SPX MOV_AVG_20D,SPX NUM_MEMB_MACD_GT_BASE_LINE_0,SPX NUM_MEMB_SIGNAL_GT_BASE_LINE_0,SPX PCT_MEMB_MACD_GT_BASE_LINE_0,SPX PCT_MEMB_SIGNAL_GT_BASE_LINE_0,SPX NUM_MEMB_MACD_BUY_SIGNAL_LST_10D,SPX NUM_MEMB_MACD_SL_SIGNAL_LST_10D,SPX PCT_MEM_MACD_BUY_SIGNAL_LST_10D,SPX PCT_MEM_MACD_SL_SIGNAL_LST_10D,SPX NUM_MEMB_WITH_14D_RSI_GT_70,SPX NUM_MEMB_WITH_14D_RSI_LT_30,SPX NUM_MEMB_14D_RSI_BETWEEN_30_&_70,SPX PCT_MEMB_WITH_14D_RSI_GT_70,SPX PCT_MEMB_WITH_14D_RSI_LT_30,SPX PCT_MEMB_14D_RSI_BETWEEN_30_&_70,IVE PX_LAST,MTUM  PX_LAST,GLD PX_VOLUME,GLD MOVING_AVG_20D,GLD BAS,SPY RSI_9D,SPY RSI_14D,SPX H-L,VIX H-L,SPX Term Spread,NDX_Last,NDX OtO Returns,NDX OtC Returns,NDX OI PUTS,NDX VOLUME PUTS,NDX PUTS VOL ON OI,NDX OI CALLS,NDX VOLUME CALLS,NDX CALLS VOL ON OI,NDX H-L,UKX_Last,UKX OtO Returns,UKX OtC Returns,UKX OI PUTS,UKX VOLUME PUTS,UKX PUTS VOL ON OI,UKX OI CALLS,UKX VOLUME CALLS,UKX CALLS VOL ON OI,UKX H-L,HSI_Last,HSI OtO Returns,HSI OtC Returns,HSI OI PUTS,HSI VOLUME PUTS,HSI PUTS VOL ON OI,HSI OI CALLS,HSI VOLUME CALLS,HSI CALLS VOL ON OI,HSI H-L,MXWD_Last,MXWD OtO Returns,MXWD OtC Returns,MXWD H-L,NFP_T_Last,INJCJC Index LAST,INJCSP Index LAST,SX5E_Last,SX5E OtO Returns,SX5E OtC Returns,SX5E OI PUTS,SX5E VOLUME PUTS,SX5E PUTS VOL ON OI,SX5E OI CALLS,SX5E VOLUME CALLS,SX5E CALLS VOL ON OI,SX5E H-L,SPX OI PUTS,SPX VOLUME PUTS,SPX PUTS VOL ON OI,SPX OI CALLS,SPX VOLUME CALLS,SPX CALLS VOL ON OI,WeekDay,MonthDay,Quarter,SPX OPEN,SPX HIGH,SPX LOW,INDU_Last,INDU OtO Returns,INDU OtC Returns,INDU OPEN,INDU HIGH,INDU LOW
1/17/2018,-53037,0,1,233500000,67169524,44668563,1,0,61874214,260382120,0.0100000000,1,0,0.0200000000,4,0,11.91,2803,1.09,0.058252427,0.0000800740,0.0011210310,1,0,0.0000957990,0.0022033820,1,0, 0.0200000000 ,0.0000000000,0,,0.3800000000,0.0857142860,3,0,1816758,159426,0.0900000000,8070878,648214,0.0803151776,0.1100000000,0.1800000000,0.0100000000,0.0200000000,0.0062513689,0.0308151093,0.0063088198,0.0493392070,425, 75 ,2697,2504,2776,2720,414,414,82,82,17,51,3,10,153,18,333,30,4,66,118.64,110.63,10130509,123.649,0.0000000000,88.468,86.1467,28.66,1.63,-3.0855,6810.28,0.0054286073,0.0062693470,88873,10748,0.120936617,35615,6448,0.181047312,81.59,7725.43,-0.0039324749,-0.0039324749,1322284,21972,0.016616703,772154,22892,0.029646936,44.82,31983.41,0.0101468884,0.0049611130,1322284,33259,0.02515269,772154,27930,0.036171541,341.14,537.14,0.0031984139,0.0046760437,4.08,147551,229,1911,3612.78,0.0010129833,-0.0000857991,20259720,663320,0.016616703,11779620,468014,0.029646936,21.38,11148780,1348026,0.120912423,5370005,962701,0.179273762,4,17,1,2784.99,2807.04,2778.38,26115.65,0.0092150835,0.0079067477,25910.78,26130.45,25865.02
1/18/2018,347444,1,0,233500000,63939254,-3230270,0,1,58500953,237063085,0.0000000000,0,1,0.0300000000,5,0,12.22,2798,1.09,0,0.0000808180,0.0092940560,2,0,0.0000961120,0.0032678170,2,0, 0.0200000000 ,0.0000000000,0,,0.3000000000,-0.2105263160,0,1,1899817,226452,0.1200000000,8290013,538485,0.0649558692,0.0900000000,0.1800000000,0.0000000000,0.0100000000,0.0000713674,0.0192864031,-0.0015593777,0.0174854288,188, 317 ,2702,2506,2786,2725,413,412,82,82,14,62,3,12,133,26,345,26,5,68,118.33,110.51,6289271,123.9555,0.0000794502,83.5861,83.7329,13.27,0.78,-3.0988,6811.38,0.0035931629,0.0009978559,92072,7924,0.086063081,36927,6993,0.189373629,42.07,7700.96,-0.0031674612,-0.0031674612,1335933,28122,0.021050457,782109,28822,0.036851641,55.83,32121.94,-0.0001956548,-0.0008246121,1335933,40306,0.030170675,782109,40791,0.052155134,364.11,536.7,0.0008949380,0.0006525590,1.31,147551,229,1911,3620.91,0.0015124075,0.0011502039,20574930,709184,0.021050457,11930450,532723,0.036851641,21.93,11362740,957221,0.084242093,5545431,742998,0.133983815,5,18,1,2802.4,2805.83,2792.56,26017.81,-0.0062027836,-0.0050379452,26149.55,26153.42,25947.32
1/19/2018,817431,2,0,233500000,53598823,-10340431,0,2,49210831,222054087,0.0000000000,0,2,-0.0800000000,0,1,11.27,2810,1.09,0,0.0000812450,0.0052809030,3,0,0.0000963530,0.0025051790,3,0, 0.0200000000 ,0.0000000000,0,,0.6500000000,1.1666666670,1,0,2038907,170477,0.0800000000,8440653,347505,0.0411703929,-0.0100000000,0.0700000000,0.0100000000,0.0100000000,0.0023406837,0.0179754021,0.0027474488,-0.0837398374,376, 125 ,2708,2508,2795,2732,407,413,81,82,16,62,3,12,162,24,318,32,5,63,118.83,111.16,8773753,124.2855,0.0000791171,82.7554,84.375,12.25,1.15,-3.4217,6834.33,0.0000746811,0.0007746330,66515,9074,0.136420356,26848,5512,0.205303933,41.65,7730.79,0.0038735430,0.0038735430,1205669,33975,0.028179376,747982,72115,0.096412748,37.16,32254.89,0.0041938687,0.0035072316,1205669,29422,0.024403049,747982,22752,0.030417844,268.89,539.27,0.0050854088,0.0045452005,2.53,147551,237,1912,3649.07,0.0078846674,0.0074125812,18117690,850189,0.028179376,10693610,584660,0.096412748,33.8,9665843,821167,0.084955549,4687864,434957,0.092783622,6,19,1,2802.6,2810.33,2798.08,26071.72,0.0014610955,0.0032465796,25987.35,26071.72,25942.83
1/22/2018,737445,3,0,233500000,69816443,16217620,1,0,63183610,224256560,0.0100000000,1,0,-0.0200000000,0,2,11.03,2833,1.1,0.009174312,0.0000811850,-0.0007306680,0,1,0.0000963990,0.0004819970,4,0, 0.0200000000 ,0.0000000000,0,,0.3500000000,-0.4615384620,0,1,2126548,164873,0.0800000000,8763410,484839,0.0553253813,-0.0500000000,0.0300000000,0.0100000000,0.0200000000,0.0092162782,0.0139405204,0.0084758433,-0.0483175151,378, 125 ,2715,2511,2804,2739,411,413,81,82,11,59,2,12,184,18,302,36,4,60,119.84,111.84,4893546,124.611,0.0000789484,85.2209,90.5689,24.91,0.78,-3.4537,6906.28,0.0144548323,0.0112350008,72813,13475,0.185063107,28752,4833,0.168092654,83.42,7715.44,-0.0019855668,-0.0019855668,1232145,55607,0.04513024,757103,20400,0.026944815,35.68,32393.41,0.0101986061,0.0036078367,1232145,35948,0.029175138,757103,22040,0.029110966,370.39,542.5,0.0055230188,0.0054488843,3.72,147551,237,1912,3665.28,0.0067547209,0.0039717540,18294560,417627,0.04513024,10727790,289996,0.026944815,20.67,9751891,884538,0.090704254,4809261,580606,0.120726656,2,22,1,2809.16,2833.03,2808.12,26214.6,0.0072832918,0.0072729173,26025.32,26215.23,25974.65
1/23/2018,154294,4,0,233500000,63793186,-6023257,0,1,56138550,233875614,0.0000000000,0,1,0.0100000000,1,0,11.1,2839,1.14,0.036363636,0.0000808370,-0.0042843860,0,2,0.0000961030,-0.0030752970,0,1, 0.0200000000 ,0.0000000000,0,,0.3000000000,-0.1428571430,0,2,2298513,307004,0.1300000000,9141991,554921,0.0607002348,-0.0400000000,0.0200000000,0.0100000000,0.0200000000,0.0036577838,0.0128322640,0.0014391281,0.0306406685,280, 222 ,2722,2513,2817,2747,418,413,83,82,20,73,4,14,166,6,333,33,1,66,119.86,111.98,6190410,124.9595,0.0000785762,85.1971,89.8901,11.65,0.81,-3.4681,6963.46,0.0067996773,0.0050791900,79663,12498,0.156885882,30720,6584,0.214322917,43.03,7731.83,0.0021243118,0.0021243118,1257090,62288,0.049549356,761607,22034,0.028930932,35.19,32930.7,0.0092341504,0.0099539535,1257090,69016,0.054901399,761607,61982,0.081383181,376.47,545.17,0.0048844325,0.0048475688,2.84,147551,237,1912,3672.29,-0.0012052979,-0.0008570402,18522460,717484,0.049549356,10792550,353711,0.028930932,24.36,9897231,822399,0.083093847,5000085,889808,0.177958575,3,23,1,2835.05,2842.24,2830.59,26210.81,0.0025634306,-0.0001548739,26214.87,26246.19,26143.9
1/24/2018,450093,5,0,233500000,46757937,-17035249,0,2,37865872,229676438,0.0000000000,0,2,0.0300000000,2,0,11.47,2838,1.23,0.078947368,0.0000812710,0.0053638910,1,0,0.0000962970,0.0020222450,1,0, 0.0200000000 ,0.0000000000,0,,0.4700000000,0.5666666670,1,0,2336438,125831,0.0500000000,9498237,653859,0.0688400384,0.0000000000,0.0400000000,0.0000000000,0.0100000000,0.0002881824,0.0162895928,-0.0027693627,0.0427272727,258, 243 ,2728,2516,2824,2755,417,421,83,83,29,77,6,15,166,6,333,33,1,66,120.16,111.73,11827554,125.354,0.0000776187,87.3762,88.2601,28.16,1.3,-3.2478,6919.35,-0.0014866574,-0.0080325373,87430,20823,0.238167677,32497,6355,0.195556513,112.23,7643.43,-0.0114332571,-0.0114332571,1266610,30378,0.023983705,782086,31778,0.04063236,88.55,32958.69,0.0021925273,0.0015637901,1266610,43163,0.034077577,782086,34381,0.043960639,290.2,545.99,0.0020176452,0.0014673783,3.44,147551,237,1912,3643.22,-0.0082538593,-0.0075701238,18672510,416236,0.023983705,10835510,238673,0.04063236,31.28,10251670,938001,0.091497385,5192028,695098,0.133877937,4,24,1,2845.42,2852.97,2824.81,26252.12,0.0011791309,-0.0011395602,26282.07,26392.8,26106.94
1/25/2018,-76828,0,1,233500000,47877055,1119118,1,0,41312534,206017814,0.0000000000,0,3,0.0100000000,3,0,11.58,2839,1.16,-0.056910569,0.0000806220,-0.0079816180,0,1,0.0000961030,-0.0020181630,0,1, 0.0200000000 ,0.0000000000,0,,0.3100000000,-0.3404255320,0,1,2385521,92254,0.0400000000,9646636,401106,0.0415798834,0.0300000000,0.0300000000,0.0000000000,0.0100000000,0.0004356625,0.0106856634,-0.0024558716,0.0275066548,253, 248 ,2734,2518,2832,2763,416,419,82,83,38,99,8,20,147,5,353,29,1,70,120.05,111.98,15219664,125.664,0.0000781586,85.0586,87.492,17.62,0.81,-3.2073,6916.3,-0.0011988497,-0.0069935291,89902,7267,0.080832462,33308,5979,0.179506425,72.76,7615.84,-0.0036096360,-0.0036096360,1274148,22954,0.018015176,789814,21734,0.027517871,53.82,32654.45,-0.0043390749,-0.0098525200,1274148,35026,0.027489742,789814,35008,0.04432436,347.83,546.68,-0.0030752897,0.0007139065,3.81,147551,237,1912,3630.15,-0.0025874074,-0.0029005331,18863970,604758,0.018015176,10939950,321941,0.027517871,45.27,10329430,680306,0.065860943,5246562,396753,0.075621521,5,25,1,2846.24,2848.56,2830.94,26392.79,0.0058404458,0.0030300543,26313.06,26458.25,26259.72
1/26/2018,-101097,0,2,233500000,71281068,23404013,2,0,63133455,218891465,0.0100000000,1,0,-0.0400000000,0,1,11.08,2873,1.13,-0.025862069,0.0000809880,0.0045353310,1,0,0.0000963720,0.0027947770,1,0, 0.0200000000 ,0.0000000000,0,,0.2500000000,-0.1935483870,0,2,2468278,249197,0.1000000000,9885734,376321,0.0380670773,-0.0200000000,-0.0200000000,0.0100000000,0.0200000000,0.0069359574,0.0325991189,0.0089166561,-0.0280701754,411, 91 ,2741,2521,2844,2772,420,420,83,83,42,98,8,19,194,4,307,38,1,61,121.11,113.56,7828744,125.956,0.0000780853,86.9454,88.5698,26.69,0.52,-3.1562,7022.97,0.0063277492,0.0095318731,61721,9373,0.151860793,30443,4766,0.156554873,81.49,7665.54,0.0065258724,0.0065258724,1281946,14794,0.011540268,799373,12467,0.015595973,51.56,33154.12,0.0152026965,0.0096795374,1281946,47291,0.036890009,799373,38160,0.047737414,429.45,550.32,0.0102091405,0.0104845669,5.71,147551,221,1891,3647.41,0.0047145780,0.0044391938,18889850,508237,0.011540268,10886180,311507,0.015595973,22.05,10727830,1061997,0.098994578,5195203,743850,0.143180161,6,26,1,2847.48,2872.87,2846.18,26616.71,0.0044410456,0.0056663571,26466.74,26616.71,26425.35
1/29/2018,278743,1,0,233500000,69548765,-1732303,0,1,61563033,220261009,-0.0100000000,0,1,0.2500000000,1,0,13.84,2854,1.13,0,0.0001629200,1.0116487460,2,0,0.0000966140,0.0025119560,2,0, 0.0200000000 ,0.0000000000,0,,0.2800000000,0.1200000000,1,0,2623042,505092,0.1900000000,10150360,890369,0.0877179726,0.1700000000,0.1800000000,0.0000000000,0.0100000000,-0.0120290315,0.0264505119,-0.0047781308,0.1818958155,108, 396 ,2747,2523,2848,2781,416,420,82,83,42,113,8,22,127,9,369,25,2,73,120.36,112.7,6956392,126.181,0.0000785268,80.4262,79.1441,19.14,2.16,-2.497,6988.32,-0.0128973185,-0.0017655428,78573,20172,0.256729411,32446,3926,0.121001048,45.94,7671.53,0.0007814192,0.0007814192,1288427,16425,0.012748103,799316,8979,0.011233355,25.22,32966.89,-0.0175116722,-0.0110569879,1288427,50895,0.039501656,799316,43061,0.053872311,587.04,546.89,-0.0057618554,-0.0059617936,3.84,147551,221,1891,3643.04,-0.0041524938,-0.0014718740,19037310,409393,0.012748103,10918840,205348,0.011233355,15.16,10385510,900489,0.086706286,5433387,677692,0.124727357,2,29,1,2867.23,2870.62,2851.48,26439.48,-0.0145134643,-0.0054468280,26584.28,26608.9,26435.34
1/30/2018,-394904,0,1,233500000,70957232,1408467,1,0,64697702,212687636,-0.0100000000,0,2,0.0700000000,2,0,14.79,2822,1.1,-0.026548673,0.0000819440,-0.4970295410,0,1,0.0000968290,0.0022270640,3,0, 0.0200000000 ,0.0000000000,0,,0.6200000000,1.2142857140,2,0,2695605,244542,0.0900000000,10240970,818723,0.0799458450,0.1800000000,0.2300000000,-0.0100000000,0.0000000000,-0.0001164950,0.0133000831,-0.0036395857,0.0617372577,83, 420 ,2753,2526,2845,2788,411,420,81,83,35,158,7,31,54,8,443,11,2,88,118.98,110.97,9736105,126.3385,0.0001577411,58.3012,67.3892,19.48,1.54,-2.347,6930.73,0.0090327753,0.0029433939,85237,11461,0.134460387,34225,4474,0.130723156,64.16,7587.98,-0.0108909175,-0.0108909175,1302177,38349,0.029449913,801380,16550,0.020651876,84.55,32607.29,-0.0096471269,-0.0044098447,1302177,28957,0.022237376,801380,26606,0.03320023,475.4,541.5,-0.0100731261,-0.0100548446,6.03,147551,221,1891,3606.75,-0.0075854742,-0.0072964775,19204260,746788,0.029449913,10985240,281868,0.020651876,31.96,10432480,883147,0.084653601,5523058,610122,0.11046815,3,30,1,2832.74,2837.75,2818.27,26076.89,0.0026612261,-0.0046399692,26198.45,26256.99,26028.42
1/31/2018,538997,1,0,233500000,69686638,-1270594,0,1,63379779,205425289,0.0000000000,0,3,-0.0800000000,0,1,13.54,2824,1.1,0,0.0000814630,-0.0058653420,0,2,0.0000968100,-0.0001936200,0,1, 0.0300000000 ,0.5000000000,1,0,0.2800000000,-0.5483870970,0,1,2775613,312066,0.1100000000,10527620,861608,0.0818426197,0.0400000000,0.1100000000,-0.0100000000,0.0000000000,-0.0056347775,0.0106644791,-0.0030362836,-0.0484891075,268, 232 ,2758,2528,2842,2795,403,417,80,83,37,200,7,40,47,7,451,9,1,89,118.84,111.61,13418904,126.4635,0.0001566539,60.935,68.9941,26.22,1.03,-2.5932,6949.99,-0.0089261001,-0.0032727121,88464,6349,0.071769307,36409,5025,0.138015326,68.13,7533.55,-0.0071731871,-0.0071731871,1313538,34133,0.025985544,815552,42535,0.05215486,77.24,32887.27,0.0158633558,0.0139201301,1313538,38080,0.028990406,815552,26676,0.032709134,603.59,541.67,-0.0005909620,0.0003324161,3.71,147672,221,1891,3609.29,0.0029009624,0.0009956458,19230650,451569,0.025985544,11038310,266973,0.05215486,20.58,10635160,814579,0.076593018,5493234,531950,0.096837309,4,31,1,2832.41,2839.26,2813.04,26149.39,-0.0070476931,-0.0045218224,26268.17,26338.03,26050.98
2/1/2018,-124008,0,1,233500000,78302006,8615368,1,0,71068059,212007529,0.0000000000,0,4,-0.0100000000,0,2,13.47,2822,1.1,0,0.0000828400,0.0168993080,1,0,0.0000974710,0.0068229450,1,0, 0.0300000000 ,0.0000000000,0,1,0.4900000000,0.7500000000,1,0,3064872,1104633,0.3600000000,10896010,631338,0.0579421274,0.0100000000,0.0900000000,-0.0100000000,0.0000000000,-0.0026735784,0.0487012987,0.0019634646,0.0321839080,212, 292 ,2762,2530,2839,2800,394,413,78,82,33,212,7,42,53,10,442,11,2,88,118.97,111.5,10854639,126.626,0.0000780732,55.0129,64.5213,23.26,1.8,-2.6463,6901.5,-0.0063945521,-0.0013124822,91018,9111,0.100101079,38228,5110,0.133671654,91.75,7490.39,-0.0057290388,-0.0057290388,1323865,34456,0.026026823,816605,20433,0.025021889,78.22,32642.09,-0.0115716701,-0.0093537843,1323865,25376,0.019168118,816605,16599,0.020326841,405.95,541.21,0.0006097899,0.0000739139,2.7,147672,221,1891,3577.35,-0.0125022123,-0.0107323791,19404210,948704,0.026026823,11104900,409991,0.025021889,69.02,10349700,755215,0.072969748,5458883,417630,0.076504662,5,1,1,2816.45,2835.96,2812.7,26186.71,-0.0008147056,0.0039746134,26083.04,26306.7,26014.44
2/2/2018,-67501,0,2,233500000,47213758,-31088248,0,1,48332877,190197443,-0.0200000000,0,5,0.2900000000,1,0,17.31,2762,0.98,-0.109090909,0.0000836160,0.0093649400,2,0,0.0000978040,0.0034231500,2,0, 0.0300000000 ,0.0000000000,0,2,0.3400000000,-0.3061224490,0,1,3334819,630287,0.1900000000,11162070,3235804,0.2898928245,0.1900000000,0.3400000000,-0.0200000000,-0.0200000000,-0.0241587514,0.2035603715,-0.0166576478,0.2690615836,27, 478 ,2765,2532,2817,2802,370,410,73,81,26,254,5,50,15,32,458,3,6,91,116.2,108.93,16789214,126.6725,0.0000791296,26.6753,44.6606,48.95,4.22,-1.8051,6760.29,-0.0260559421,-0.0154506450,71375,12009,0.168252189,31975,5549,0.17354183,132.53,7443.43,-0.0062693665,-0.0062693665,1331792,29778,0.022359347,822350,20815,0.025311607,62.51,32601.78,-0.0262043581,0.0010061712,1331792,27233,0.020448388,822350,17420,0.021183195,457.09,531.46,-0.0192613112,-0.0185410896,10.35,147672,221,1878,3523.28,-0.0150408155,-0.0133493888,19499210,1332505,0.022359347,11244890,785121,0.025311607,47.85,10721180,1484974,0.138508448,5626092,656637,0.116712809,6,2,1,2808.92,2808.92,2759.97,25520.96,-0.0277770637,-0.0207518363,26061.79,26061.79,25490.66
2/5/2018,-769950,0,3,233500000,48186965,973207,1,0,49102996,189655186,-0.0400000000,0,6,1.1600000000,2,0,37.32,2649,0.98,0,0.0000828260,-0.0094421670,0,1,0.0000970450,-0.0077635980,0,1, 0.0300000000 ,0.0000000000,0,3,0.2100000000,-0.3823529410,0,2,3554286,1198887,0.3400000000,11545050,2985983,0.2586375113,0.9300000000,1.4000000000,-0.0500000000,-0.0600000000,-0.0460697686,0.1215434084,-0.0336074365,1.0238611714,2, 503 ,2764,2534,2776,2797,322,399,64,79,14,260,3,51,1,102,402,0,20,80,111.37,104.27,13596327,126.7415,0.0000788861,13.3888,30.6528,125.22,22,3.8847,6495.92,-0.0461863754,-0.0286431191,73225,16824,0.229757596,34876,7283,0.208825553,312.57,7334.98,-0.0145698959,-0.0145698959,1345741,51503,0.038271109,833577,40555,0.048651774,108.64,32245.22,-0.0216575082,0.0167003200,1345741,41639,0.030941318,833577,30176,0.036200615,682.85,515.73,-0.0294499783,-0.0288850811,16.26,147672,221,1878,3478.77,-0.0289061878,-0.0109375533,19641560,1153318,0.038271109,11588000,804962,0.048651774,42.39,10693320,1988273,0.185935986,5638687,720865,0.127842705,2,5,1,2741.06,2763.39,2638.17,24345.75,-0.0494398306,-0.0391556196,25337.87,25520.53,23923.88
2/6/2018,1803997,1,0,233500000,73617697,25430732,2,0,71972271,183074303,0.0200000000,1,0,-0.2000000000,0,1,29.98,2695,1.02,0.040816327,0.0000833440,0.0062507810,1,0,0.0000974520,0.0041904210,1,0, 0.0300000000 ,0.0000000000,0,4,0.4000000000,0.9047619050,1,0,3780237,625596,0.1700000000,10731700,2993478,0.2789379129,0.3400000000,0.7200000000,-0.0200000000,-0.0400000000,0.0291305578,0.0928899083,0.0307329871,-0.1966773848,400, 103 ,2764,2536,2750,2795,284,380,56,75,3,231,1,46,2,60,443,0,12,88,112.86,106.8,17672450,126.745,0.0000797544,27.7196,35.5488,107.97,27.88,-0.4733,6665.98,0.0398802245,0.0450537736,74621,20165,0.27023224,36672,6568,0.179101222,302.93,7141.4,-0.0263913467,-0.0263913467,1360666,67072,0.049293508,844100,19414,0.022999645,255.57,30595.42,0.0112692515,-0.0139632108,1360666,59640,0.043831477,844100,47830,0.056663902,708.2,512.97,-0.0036668413,-0.0047727140,12.43,147672,221,1878,3394.92,-0.0021870435,-0.0060458430,20087290,2891150,0.049293508,11998440,1038692,0.022999645,77.53,10940480,2022996,0.184909254,5768803,747739,0.129617704,3,6,1,2614.78,2701.04,2593.07,24912.77,0.0335351588,0.0343613933,24085.17,24946.23,23778.74
2/7/2018,-66779,0,1,233500000,66307216,-7310481,0,1,66164321,206197991,-0.0100000000,0,1,-0.0800000000,0,2,27.73,2682,1,-0.019607843,0.0000841500,0.0096772840,2,0,0.0000977470,0.0030301550,2,0, 0.0300000000 ,0.0000000000,0,5,0.3400000000,-0.1500000000,0,1,4143715,800213,0.1900000000,10442690,1862954,0.1783979032,0.1000000000,0.4500000000,-0.0100000000,-0.0400000000,-0.0022073989,0.1149003148,-0.0034523124,-0.1163161249,208, 292 ,2764,2537,2722,2791,244,360,48,71,3,196,1,39,4,75,426,1,15,84,112.55,106.44,8558460,126.748,0.0001602949,26.2245,34.604,46.34,10.47,-0.4834,6582.02,-0.0056038161,-0.0076828213,77886,14390,0.184757209,38601,5594,0.144918525,134.87,7279.42,0.0193267427,0.0193267427,1395839,84355,0.060433187,860806,31444,0.036528556,170.1,30323.2,-0.0262139341,-0.0336266885,1395839,51305,0.036755672,860806,44830,0.052079098,1180.32,513.3,-0.0015383417,-0.0004673443,5.75,147672,221,1878,3454.52,0.0073618732,0.0136204924,20282940,2021447,0.060433187,12278140,798597,0.036528556,63.56,11212090,1233633,0.110027033,5941853,643422,0.108286422,4,7,1,2690.95,2727.67,2681.33,24893.35,0.0003788233,0.0000192826,24892.87,25293.96,24785.44
2/8/2018,-527984,0,2,233500000,55501819,-10805397,0,2,55677854,175484752,-0.0400000000,0,2,0.2100000000,1,0,33.46,2581,1,0,0.0000842070,0.0006736560,3,0,0.0000976510,-0.0009765150,0,1, 0.0300000000 ,0.0000000000,0,6,0.4800000000,0.4117647060,1,0,4410406,458087,0.1000000000,10288540,1680265,0.1633142312,0.1500000000,0.5700000000,-0.0300000000,-0.0600000000,-0.0309980224,0.0847058824,-0.0387372859,0.2260901429,16, 489 ,2761,2538,2674,2783,160,332,32,66,2,139,0,28,2,164,339,0,32,67,108.75,101.94,7343637,126.7455,0.0000800096,13.4746,25.2499,104.71,11.76,2.3176,6306.1,-0.0304208278,-0.0439233392,77688,12016,0.154669962,39774,4600,0.115653442,301.87,7170.69,-0.0149366296,-0.0149366296,1410392,44608,0.031628086,874826,25727,0.029408134,118.11,30451.27,-0.0286881705,-0.0034209545,1410392,51324,0.036389883,874826,34008,0.038874016,487.79,500.7,-0.0238712823,-0.0235007314,13.36,147672,221,1878,3377.3,-0.0177677321,-0.0162793204,20409750,1852507,0.031628086,12520650,709943,0.029408134,83.21,11334040,1346725,0.118821268,6011098,570979,0.094987472,5,8,1,2685.01,2685.27,2580.56,23860.46,-0.0365279512,-0.0418370994,24902.3,24903.68,23849.23
2/9/2018,20373,1,0,233500000,69234626,13732807,1,0,69734384,179705394,0.0100000000,1,0,-0.1300000000,0,1,29.06,2620,0.99,-0.01,0.0000848210,0.0072946270,4,0,0.0000978230,0.0017608220,1,0, 0.0300000000 ,0.0000000000,0,7,0.4200000000,-0.1250000000,0,1,4877299,864962,0.1800000000,10440770,1081641,0.1035978189,-0.0800000000,0.2600000000,-0.0100000000,-0.0400000000,0.0134407982,0.0511930586,0.0068299395,-0.0969546302,414, 90 ,2759,2539,2645,2775,127,298,25,59,4,111,1,22,2,77,426,0,15,84,110.11,103.97,14140696,126.712,0.0000801635,22.1394,27.7463,105.98,13.33,1.3707,6412.68,0.0128034326,0.0027395718,60532,15398,0.25437785,36140,5814,0.160874377,289,7092.43,-0.0109138730,-0.0109138730,1426145,63215,0.044325787,886424,29969,0.033808877,97.66,29507.42,0.0011412029,-0.0057882268,1426145,50530,0.03543118,886424,44671,0.050394619,549.95,500.91,0.0010788995,0.0007991848,11.19,147672,224,1855,3325.99,-0.0112745723,-0.0137002957,20820360,2458666,0.044325787,12718710,928087,0.033808877,72.8,11802480,2304476,0.19525354,6338999,930696,0.146820657,6,9,1,2601.78,2638.67,2532.69,24190.9,0.0143831429,0.0082621067,23992.67,24382.14,23360.29
